Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
0.11996,0.45114,0.32298,1.737,34.704,0.29632,0.14407,1.159,1.101,0.52288,0.14407,0.32874,0.118,0.14407,980.27,0.37235,2.2166,0.14407,0.10121,23.013,0.99548,0.12436,0.084271,0.34497,0.52288,0.31891,0.96181,1.3526,4.9038,0.31538,0.10121,123.72,2.9503,0.27565,0.12436,1.476,52.073,0.53577,0.08736,0.25803,0.10003,0.08736,166.19,143.18,1.3366,1.5322,25.337,0.10045,0.070563,1.6873,0.43824,0.33895,2.1898,2.2438,25883.0,0.091716,0.22942,0.90828,0.024661,15.861,2.5493,112.37,3.2482,5.9616,0
0.018234,0.90038,0.45563,5.9913,-25.502,0.010844,0.025193,0.11064,0.43624,0.099616,0.071775,0.27598,0.071751,0.025193,10499.0,0.034764,1.1106,0.025193,0.057749,63.998,1.3705,0.045748,0.041798,0.050266,0.092963,0.027036,0.98208,1.0056,5.1769,2.0498,0.15928,84.849,4.3017,0.43612,0.043568,0.43624,0.59208,0.89414,0.09987,4.5211,0.57877,0.10487,112.29,48.295,0.23839,5.1534,71.099,0.039639,0.090865,0.60742,0.091283,0.23246,0.21986,1.9734,68479.0,0.09987,0.18304,0.9458,7.9758,5.7033,7.5578,76.376,4.779,0.96282,0
0.0063503,0.16467,0.58556,5.3937,140.62,0.088597,0.0063503,4.2064,0.94532,0.69266,0.0063503,0.047648,0.030944,0.0063503,1673.2,0.21814,6.0728,0.0063503,0.0054704,36.431,0.75411,-0.018289,0.0054704,0.1302,0.69266,0.21814,-0.14894,2.0826,4.1298,-0.28786,0.0054704,39.613,9.2141,-0.11107,-0.018289,1.2701,19.206,0.72406,-0.015755,3.7548,0.47987,-0.015755,68.679,32.248,0.054807,4.5243,34.439,-0.04786,-0.041229,4.3654,0.13327,0.10853,2.4635,2.5752,7895.1,-0.057843,0.0091679,1.0578,0.045324,10.019,11.319,41.905,8.7102,4.1287,0
0.35942,0.73874,-0.040618,0.94502,-77.762,-0.18419,0.35942,0.35365,3.3465,0.26126,0.35942,0.48653,0.18577,0.35942,433.72,0.84155,1.3537,0.35942,0.1074,27.719,2.1144,0.0,0.1074,0.17524,0.17524,0.84155,,-0.13455,2.7644,0.13835,0.23622,158.12,2.3083,2.3083,0.0088397,3.3465,,0.26126,0.0026415,0.39619,0.093892,0.0,44.221,16.502,1.4143,0.601,54.397,-0.26227,-0.078371,0.94502,0.73874,0.43322,0.86545,0.86545,-23.609,0.49044,1.3757,0.50957,0.0,13.168,22.118,80.575,4.53,11.086,0
0.28179,0.026649,0.49614,19.618,426.66,0.0,0.28179,36.525,0.60283,0.97335,0.2818,10.574,0.48231,0.28179,33.455,10.91,37.525,0.28179,0.46745,52.619,0.84014,0.26457,0.46745,1.05,0.89658,10.91,119880.0,1.0397,4.1877,-0.036865,0.46746,27.737,13.159,13.159,0.25214,0.60283,,0.97335,0.41826,1.9923,0.0032477,0.43887,284.39,231.77,3.2426,16.356,90.452,0.25561,0.42402,19.618,0.026649,0.075991,2.0397,2.0397,7643.7,0.41826,0.28951,0.55987,0.0,6.9366,1.5748,16.136,22.621,1.2632,0
0.14504,0.2825,0.12163,1.4321,-7.1809,0.0011801,0.17896,2.5398,1.2651,0.7175,0.18947,0.63582,0.18445,0.17896,441.89,0.82599,3.5398,0.17896,0.14146,40.829,1.3491,0.18851,0.11465,0.35952,0.71483,0.70592,17.94,0.20376,4.2724,0.18814,0.14158,92.414,3.9496,3.9352,0.15339,1.2651,,0.7175,0.12125,0.16233,0.03877,0.14901,103.12,62.288,1.0249,0.92934,46.463,0.13413,0.10602,1.4269,0.28147,0.25319,1.202,1.202,2277.5,0.12125,0.20215,0.86266,0.0,8.9397,5.8598,81.208,4.4946,2.1194,0
-0.2206,1.1743,-0.55481,0.52753,-3177.2,-0.31376,-0.2206,-0.14841,3.3506,-0.17428,-0.18487,-0.18786,-0.06584,-0.2206,-1942.9,-0.18786,0.85159,-0.2206,-0.06584,8.4176,0.91031,-0.18487,-0.06584,-0.39,-0.43187,-0.18786,-5.1739,-1.458,3.5002,0.34967,-0.055176,129.13,3.0763,3.0763,0.031447,3.3506,,-0.17428,0.0093855,0.009956,-0.21173,-0.055176,66.208,57.791,-2.8549,0.46173,7.8076,-0.18487,-0.055176,0.52753,1.1743,0.32507,-0.45798,-0.45798,-1755.4,0.0093855,1.2658,1.0888,0.0,43.361,6.3159,127.92,2.8533,8.8049,0
0.026778,0.3756,-0.010769,0.96452,-51.695,-0.0057828,0.065806,1.3407,0.91105,0.50357,0.065806,0.21679,0.16571,0.065806,922.12,0.39583,2.6624,0.065806,0.073346,45.272,0.71013,0.084565,0.029846,0.036899,0.50357,0.29192,0.85869,-0.015227,4.1838,0.39595,0.073346,112.51,3.2443,0.22514,0.084565,1.3439,2.5191,0.57562,0.094253,0.091643,0.073753,0.094253,107.79,62.521,0.24063,0.59792,41.245,0.0016977,0.0018922,0.77951,0.30355,0.30824,0.71205,0.81393,-164.41,-0.097636,0.053177,1.0976,0.14308,8.0623,5.8381,123.49,2.9557,1.2686,0
-0.15237,0.076846,0.70196,10.496,136.58,0.28641,-0.14977,11.182,0.77595,0.85932,-0.14977,-2.026,-0.18117,-0.14977,-227.66,-1.6033,13.013,-0.14977,-0.22023,52.75,1.6487,-0.17604,-0.22405,0.39402,0.85932,-1.637,-2.0086,3.1321,4.0572,-0.25641,-0.22023,30.787,11.856,-2.2908,-0.17604,0.74228,231.97,0.86224,-0.25885,7.2027,-0.016903,-0.25885,130.65,77.899,-1.5503,9.166,40.931,-0.20261,-0.29792,10.097,0.073925,0.084348,3.8343,3.8473,8007.2,-0.28874,-0.17731,1.2887,0.0033992,6.9194,4.6855,39.677,9.1994,3.0344,0
-0.16796,0.76647,-0.30095,0.26553,-850.83,-0.47907,-0.16796,0.30468,0.24773,0.23353,-0.16391,-0.40991,-0.67657,-0.16796,-1669.1,-0.21868,1.3047,-0.16796,-0.67798,97.117,0.71156,0.0,-0.67798,-0.16287,-0.64699,-0.21868,0.0,-0.33769,3.9332,3.0933,-1.356,919.27,0.39705,0.21226,0.014361,0.24773,,0.23353,0.057969,0.041424,73.268,0.0,135.29,38.174,-2.5481,0.10466,147.88,-0.00034871,-0.0014076,0.14195,0.40974,2.5185,0.26204,0.26204,-2580.5,0.34329,-0.71922,0.6732,0.0,3.7584,9.5616,603.7,0.60461,0.27798,0
0.064144,0.71547,0.63292,5.0039,34.423,0.0,0.07919,0.39768,4.7216,0.28453,0.098346,0.50096,0.023151,0.07919,2389.1,0.15278,1.3977,0.07919,0.016772,14.643,,0.086279,0.013585,0.07919,0.064144,0.13175,4.504,3.0283,2.9578,0.11537,0.018226,12.436,29.351,6.4848,0.08198,4.7216,6.2895,0.38018,0.017363,1.0972,0.20489,0.018273,47.739,33.096,0.33863,3.8056,14.902,0.05616,0.011894,1.1056,0.15808,0.034071,1.3614,1.819,574.37,0.017363,0.22544,0.98329,0.33616,24.926,11.028,12.22,29.869,22.592,0
0.15011,0.35244,0.30225,2.4066,44.735,0.0,0.15011,1.8374,1.2099,0.64756,0.17416,0.69856,0.17236,0.15011,616.84,0.59172,2.8374,0.15011,0.12406,50.75,1.3167,0.17352,0.12406,0.18477,0.45404,0.59172,7.2145,0.62596,3.6597,0.22608,0.13701,75.525,4.8329,2.9466,0.17143,1.2099,2.5403,0.78491,0.14168,0.42409,0.050648,0.14341,128.51,77.762,0.89228,1.6237,59.128,0.11508,0.095115,1.4673,0.21489,0.20692,1.3411,1.6255,1380.7,0.14168,0.23181,0.87643,0.21211,7.1921,4.6938,64.824,5.6306,2.5058,0
0.077181,0.62785,0.29559,1.5677,7.3851,0.0,0.10556,0.59272,1.4525,0.37214,0.12319,0.20274,0.090819,0.10556,1737.2,0.21011,1.5927,0.10556,0.072677,34.545,0.88836,0.12294,0.053136,0.12582,0.3414,0.1649,6.9757,1.609,3.672,0.43142,0.084196,143.04,2.5517,2.1162,0.12383,1.4525,6.3802,0.47854,0.085251,0.25467,0.14018,0.084641,171.8,137.26,0.56142,1.3037,37.765,0.096591,0.066499,1.3001,0.5207,0.39189,2.0257,2.6049,1389.1,0.085251,0.20739,0.93049,0.2859,10.566,2.6593,130.85,2.7896,7.9066,0
0.11461,0.016499,0.41199,25.97,303.05,0.51393,0.1409,57.671,1.232,0.95153,0.1409,8.54,0.27561,0.1409,35.241,10.357,60.608,0.1409,0.22725,5.4163,0.758,0.1212,0.18485,0.58796,0.95153,8.764,2.4082,0.72087,4.0923,-0.41963,0.22725,11.966,30.502,7.3457,0.1212,0.64541,,0.95153,0.19547,17.035,0.003588,0.19547,86.786,81.369,12.457,25.412,6.6731,0.091214,0.14711,25.97,0.016499,0.032784,1.6649,1.6649,5095.1,0.18833,0.12045,0.81167,0.0,67.389,4.4857,9.7126,37.58,1.0849,0
0.10697,0.39837,0.096134,1.2908,-1.8439,0.30099,0.10697,1.5102,1.0129,0.60163,0.10697,0.32356,0.020587,0.10697,708.56,0.51513,2.5102,0.10697,0.010731,5.2373,1.0115,0.1104,0.010731,0.30099,0.60163,0.51513,0.11219,0.1677,3.6362,0.031151,0.010731,12.262,29.766,0.27714,0.1104,9.9758,4.1868,0.6694,0.011076,0.27487,0.062772,0.011076,12.299,7.0614,0.74791,0.85817,5.3048,0.012162,0.0012201,1.0712,0.3306,0.033595,1.0495,1.1677,416.02,0.012731,0.1778,0.98727,0.11263,69.693,51.689,12.106,30.15,17.388,0
0.1562,0.58537,0.054645,1.2945,-22.376,0.0,0.19283,0.70831,1.0569,0.41463,0.20827,1.0392,0.21186,0.19283,954.23,0.38251,1.7083,0.19283,0.18245,32.022,1.0168,0.207,0.14779,,0.40685,0.31992,13.407,0.07192,4.109,0.52678,0.19216,80.519,4.5331,1.4369,0.21574,1.0569,0.37346,0.80951,0.20413,0.22042,0.08196,0.19586,68.829,36.807,1.6845,0.79479,40.236,0.17592,0.16645,0.41033,0.18555,0.2206,0.5457,1.0654,702.42,0.20413,0.37671,0.81814,0.95239,11.398,9.9166,64.083,5.6958,1.391,0
0.13277,0.57231,-0.13259,0.75829,-173.34,0.0,0.13277,0.7473,1.0467,0.42769,0.18049,0.24205,0.16624,0.13277,1200.4,0.30405,1.7473,0.13277,0.12684,52.556,0.9927,0.0,0.12684,0.41237,0.42681,0.30405,0.0,-0.22701,4.7569,0.41857,0.28518,314.94,1.159,1.1108,0.01925,1.0467,,0.42769,0.018391,0.24995,0.46256,0.0,97.231,44.675,0.88091,0.48351,86.536,-0.041242,-0.0394,0.72678,0.54853,0.86284,0.73227,0.73227,-7575.0,0.39267,0.31044,0.65423,0.0,6.9449,8.1702,191.27,1.9083,1.7922,0
0.030926,0.91502,-0.30926,0.49214,-79.044,0.039944,0.035276,0.071833,1.0236,0.065728,0.035276,0.057929,0.024973,0.035276,5515.7,0.066174,1.0929,0.035276,0.014549,30.707,1.1253,0.058808,0.012755,0.07102,0.065728,0.06142,0.24826,-0.4416,3.9797,0.36738,0.014549,93.83,3.89,0.06427,0.058808,2.4415,0.3127,0.3718,0.024254,0.042025,0.35778,0.024254,41.262,10.555,0.15161,0.15717,31.43,0.033533,0.01383,0.32752,0.60895,0.25707,0.093855,0.5309,-2951.2,0.023023,0.47051,0.97698,4.6566,11.887,34.58,91.67,3.9817,3.4622,0
0.089375,0.17943,0.38425,3.4849,102.91,0.0,0.089375,4.5733,1.0112,0.82057,0.090635,0.57798,0.09117,0.089375,710.36,0.51382,5.5733,0.089375,0.088382,76.931,1.1183,0.0,0.088382,0.10279,0.80742,0.51382,0.0,0.83329,3.5799,0.052674,0.19792,114.85,3.1782,2.739,0.019865,1.0112,,0.82057,0.019644,1.0191,2.1216,0.0,137.63,60.696,0.41933,2.1065,158.3,-0.002819,-0.0027877,3.0033,0.15463,0.31464,1.7795,1.7795,1460.5,0.514,0.10892,0.49011,0.0,4.7445,6.0136,55.814,6.5395,2.193,0
0.027487,0.7376,0.0042024,1.0062,-65.795,-0.085864,0.027487,0.35575,1.1696,0.2624,0.058239,0.040812,0.0235,0.027487,9794.6,0.037265,1.3558,0.027487,0.0235,18.808,1.0551,0.05414,0.0235,0.073562,0.22059,0.037265,1.7605,0.013039,5.19,0.60128,0.039998,259.49,1.667,1.5221,0.059186,1.1852,84.775,0.26969,0.050602,0.27237,0.45413,0.046288,154.24,135.43,0.45607,0.91675,19.594,0.0,0.0,0.9188,0.6735,0.71092,0.81416,0.83676,650.88,0.19004,0.10475,0.97323,0.027756,19.407,2.6951,210.17,1.7367,3.629,1
-0.044095,0.48842,0.099738,1.3003,1.4735,0.021569,-0.044095,1.0474,1.5788,0.51158,-0.022741,-0.13278,0.0065054,-0.044095,17358.0,0.021028,2.0474,-0.044095,-0.02793,21.593,,-0.022777,-0.02793,-0.044095,-0.022525,0.021028,-1.0666,0.17554,3.8852,0.30849,-0.015801,76.617,4.8273,3.2823,-0.003288,1.5804,2.1649,0.66791,-0.0020827,0.0041346,0.51538,-0.014427,99.518,77.925,-0.47212,1.0191,21.265,-0.077142,-0.048862,0.88414,0.33209,0.20716,0.90041,1.1755,765.62,-0.0020827,-0.086194,1.0279,0.30557,16.904,4.684,76.777,4.754,2.7787,1
0.15665,0.62772,0.34365,1.5529,18.542,0.022427,0.15665,0.59294,2.305,0.3722,0.1807,0.25206,0.069586,0.15665,1428.4,0.25553,1.5931,0.15665,0.067961,36.466,0.95313,0.17319,0.067961,0.32532,0.26992,0.25553,7.2003,9.8652,4.0694,0.11074,0.067998,107.6,3.4488,3.4146,0.1968,2.3241,266.6,0.37495,0.085376,0.60436,0.11826,0.075134,93.352,56.886,0.68024,0.9749,39.216,0.16944,0.073509,1.5375,0.62149,0.28996,10.685,10.764,4032.0,0.085376,0.42088,0.92225,0.0074055,10.009,6.4164,98.413,3.7089,66.172,1
0.46136,0.81081,0.18292,1.2256,11.521,-0.33468,0.52612,0.23333,6.1185,0.18919,0.52612,0.64888,0.086275,0.52612,560.64,0.65104,1.2333,0.52612,0.085989,0.23046,,0.52251,0.075404,0.52612,0.15793,0.57116,,29.18,3.204,0.074142,0.085989,52.877,6.9028,6.9028,0.52161,6.1185,,0.18919,0.085251,0.44052,0.051553,0.085398,37.974,37.743,119.42,1.2208,0.25194,0.52076,0.085112,1.2256,0.81081,0.14487,30.18,30.18,292.62,0.085251,2.4386,0.91475,0.0,1583.8,9.6706,48.369,7.5461,976.05,1
0.36321,0.15818,0.83991,6.3099,162.86,0.0,0.46066,5.3272,1.5024,0.84265,0.46127,2.9123,0.34638,0.46066,110.94,3.2899,6.3219,0.46066,0.30662,73.595,0.96333,0.43459,0.24176,0.88,0.79499,2.6739,712.31,419.56,3.0208,-0.24456,0.30662,46.877,7.8762,7.8762,0.27112,1.7067,,0.84265,0.18046,3.3255,0.010666,0.28926,114.69,41.093,1.199,5.2406,88.749,0.37484,0.2495,6.3099,0.15818,0.12696,420.92,420.92,881.07,0.1802,0.43104,0.72996,0.0,4.9596,8.8824,38.429,9.498,750.48,1
0.00137,0.58602,0.053489,1.0992,-56.826,0.0021346,0.002424,0.70643,2.2143,0.41398,0.068122,0.0044945,0.0010947,0.002424,88242.0,0.0041364,1.7064,0.002424,0.0010947,56.262,0.71358,0.067567,0.00061871,1.0604,0.3586,0.0023378,1.0285,0.13136,4.0682,0.2604,0.010839,105.61,3.4707,3.1941,0.068976,2.2143,5.4463,0.46016,0.031151,0.031635,0.2891,0.030514,94.905,38.643,0.0040139,0.46631,66.556,0.067567,0.030514,1.0116,0.53932,0.28813,1.0167,1.1301,625.85,0.15821,0.0033094,0.875,0.11154,6.4875,9.4454,88.901,4.1057,5.438,1
0.0036034,0.82406,-0.049051,0.89208,-111.35,0.0,0.0084533,0.21344,0.87744,0.17589,0.051472,0.018599,0.052434,0.0084533,6537.6,0.05583,1.2135,0.0084533,0.009634,78.767,1.2561,0.046816,0.0041067,0.018433,0.13635,0.049945,1.0883,-0.082506,4.3226,0.85181,0.058418,194.97,1.8787,1.0361,0.02662,0.90529,0.83172,0.4357,0.030338,0.19962,0.32557,0.053355,130.92,52.149,0.01903,0.61625,80.944,0.0092611,0.010555,0.492,0.45449,0.53229,0.29585,0.73287,-1031.0,0.03031,0.020487,0.94317,1.4771,4.6339,6.9992,189.06,1.9306,1.4759,1
0.050254,0.60974,0.32723,1.9292,-2.0035,-0.092454,0.052696,0.64005,2.7238,0.39026,0.052696,0.14964,0.025145,0.052696,3249.5,0.11233,1.6401,0.052696,0.019347,45.831,,0.052696,0.01845,0.052696,-0.0047371,0.10832,,1.0206,2.1334,0.17373,0.019347,49.907,7.5851,4.3807,0.14832,2.7238,1.321,0.64566,0.054454,0.38771,0.29676,0.019347,72.744,26.914,0.14694,0.95804,46.735,0.036904,0.013549,1.1142,0.35215,0.13184,1.2172,2.0137,44.486,0.054454,0.12877,0.98065,0.65442,7.9641,13.562,47.19,7.7347,8.4951,1
-0.052241,0.40918,-0.013524,0.95634,-14.825,-0.059931,-0.063378,1.4439,1.7871,0.59082,-0.041408,-0.20462,-0.035465,-0.063378,-2356.5,-0.15489,2.4439,-0.063378,-0.035465,11.103,0.87999,-0.047998,-0.029233,-0.16866,0.20233,-0.12767,-2.6232,-0.019216,3.5765,0.22644,-0.035465,73.592,5.9461,4.501,-0.044285,1.7966,2.432,0.69027,-0.024781,0.04024,-0.28416,-0.026859,57.954,46.85,-0.96098,0.21575,10.774,-0.047998,-0.026859,0.72391,0.30973,0.16818,0.83949,0.98078,-51.0,0.14038,-0.08842,0.86081,0.16831,32.873,7.7908,63.262,5.7697,2.5392,1
0.096799,0.85683,-0.19566,0.71553,-36.657,-0.034423,0.13742,0.16709,3.5613,0.14317,0.1967,0.19979,0.044915,0.13742,1955.2,0.18668,1.1671,0.13742,0.038586,16.441,,0.034492,0.02718,0.13742,0.088778,0.13928,0.58188,-0.3853,4.4631,0.22612,0.052785,71.211,5.138,4.1245,0.035835,3.7307,2.8187,0.26086,0.010062,0.077073,0.50081,0.0096852,45.007,28.567,0.60343,0.31029,16.568,0.011955,0.0033568,0.57438,0.68781,0.19463,0.28193,0.51369,-5684.0,0.010072,0.67612,0.94727,0.82207,22.201,12.777,70.494,5.1778,7.0131,1
-0.1359,0.83954,-0.34201,0.46526,-145.31,-0.21912,-0.13186,0.19113,1.0999,0.16046,-0.096703,-0.20616,-0.11988,-0.13186,-2324.0,-0.15706,1.1911,-0.13186,-0.11988,58.179,,-0.097358,-0.12355,-0.13186,-0.27583,-0.16187,-2.7694,-0.48689,4.0926,0.75607,-0.091884,247.97,2.0074,1.5293,-0.11117,1.1871,0.93568,0.2911,-0.10107,0.01377,-0.28744,-0.088512,95.821,37.642,-0.77512,0.2879,49.844,-0.097358,-0.088512,0.35444,0.63957,0.49816,0.22843,0.41442,-4233.0,0.14412,-0.84693,0.85427,0.8142,6.2737,9.6966,212.23,1.7198,1.5659,1
0.019961,0.79246,0.056334,1.0712,-3.0012,-0.17371,0.023474,0.26187,3.4548,0.20752,0.030165,0.029655,0.0067945,0.023474,12322.0,0.029621,1.2619,0.023474,0.0067945,8.5007,1.0728,0.030974,0.0057777,-0.0075233,-0.11289,0.025188,2.9295,0.37037,4.9256,0.22488,0.009844,718.42,4.343,4.338,0.021729,3.4718,,0.20752,0.0062895,0.025352,0.85284,0.0089654,87.46,78.96,0.24808,0.127,8.5428,0.030974,0.0089654,1.0699,0.79156,0.23026,1.3644,1.3644,4747.0,0.88359,0.096186,0.11719,0.0,42.938,4.6226,83.629,4.3645,22.713,1
0.5811,0.21536,0.73559,4.4156,143.12,0.0,0.73935,3.6425,2.5908,0.78446,0.76384,3.433,0.29448,0.73935,103.03,3.5426,4.6433,0.73935,0.28538,0.0,1.2578,0.7193,0.2243,1.7197,0.76155,2.8078,29.367,14.99,3.4461,-0.13371,0.28538,42.731,8.6885,8.6885,0.75116,2.6353,,0.78446,0.28994,2.6134,0.0096633,0.27764,54.679,54.679,,2.6134,0.0,0.69571,0.26853,4.4156,0.21536,0.11707,15.986,15.986,2054.5,0.28994,0.74076,0.71005,0.0,,6.6753,30.342,12.03,52.794,1
0.021688,0.35987,0.13688,1.4705,8.2085,0.021688,0.029257,1.7784,1.0334,0.63998,0.029257,0.10057,0.057137,0.029257,1960.2,0.18621,2.7788,0.029257,0.024946,33.775,0.73625,0.038975,0.018492,0.029257,0.63998,0.16518,,0.23923,4.0671,0.26008,0.024946,93.565,3.901,0.1083,0.038975,1.1923,4.6308,0.70892,0.033232,0.2,0.1542,0.033232,115.03,81.257,0.19984,1.0975,34.904,0.001222,0.0010419,1.1888,0.29092,0.25634,1.1185,1.239,1597.4,0.032333,0.033889,0.96767,0.10773,10.807,4.4919,90.54,4.0314,2.0497,1
0.004743,0.87542,0.10844,1.1239,-11.037,0.004743,0.021295,0.14218,1.0739,0.12447,0.021295,0.024325,0.0075375,0.021295,15005.0,0.024325,1.1423,0.021295,0.0075375,24.43,9.7192,0.19698,0.0016788,0.021295,0.12447,0.0054179,,6.7209,3.4257,0.24704,0.0075375,121.46,3.0051,0.22502,0.19698,2.8852,,0.12447,0.069725,0.20277,0.14611,0.069725,104.18,79.748,0.025083,0.90787,26.235,0.19698,0.069725,1.1239,0.87542,0.33276,7.7142,7.7142,289.0,0.068801,0.038106,0.9312,0.0,14.941,4.5769,113.1,3.2272,175.09,1
-0.16266,0.59939,-0.21392,0.51247,-90.584,0.0,-0.19497,0.66836,1.2994,0.40061,-0.16595,-0.44435,-0.04741,-0.19497,-3551.3,-0.10278,1.6684,-0.19497,-0.15005,36.037,0.49294,-0.16596,-0.12518,1.3134,0.39484,-0.048866,-5.7182,-0.27598,3.9694,0.44614,-0.13247,107.01,3.4123,2.4979,-0.19722,1.2994,0.65206,0.5487,-0.15178,0.047025,-0.61293,-0.12772,57.366,21.329,-1.2678,0.22008,31.276,-0.29933,-0.23036,0.37515,0.43878,0.29306,0.51682,0.70788,-1993.6,-0.15178,-0.40602,1.1746,0.36967,10.128,17.113,123.25,2.9614,1.6764,1
-0.034009,0.8598,-0.32422,0.54458,-163.48,0.021679,-0.034009,0.16307,1.3334,0.1402,0.013006,-0.047771,0.039206,-0.034009,6003.2,0.060801,1.1631,-0.034009,-0.025505,62.643,0.78871,0.012799,-0.025505,0.095183,-0.012304,0.060801,0.27224,-0.5295,4.1059,0.6434,0.0097543,197.1,1.8712,1.5493,0.015049,1.3451,1.0921,0.28566,0.011286,0.020476,0.28925,0.0095992,102.14,39.495,-0.14861,0.34192,62.702,-0.073486,-0.055112,0.45092,0.71191,0.53442,0.22898,0.46653,-4137.0,0.011285,-0.24257,0.99033,1.0375,5.8267,9.2417,194.88,1.873,2.1777,1
0.020856,0.66034,-0.09743,0.82602,-25.788,0.0,0.020856,0.51438,4.9307,0.33966,0.039435,0.037243,0.013564,0.020856,3603.8,0.10128,1.5144,0.020856,0.0042298,17.535,1.0759,0.039446,0.0042298,-0.1325,0.27933,0.10128,2.1232,-0.18129,3.6508,0.13041,0.0079977,41.692,8.794,7.4578,0.028147,4.9641,4.04,0.39553,0.0057086,0.058013,0.25753,0.008,31.837,14.303,0.088047,0.481,17.556,-0.0065788,-0.0013342,0.70051,0.56,0.11371,0.63202,0.73597,-436.0,0.0057104,0.061401,0.99205,0.16447,20.816,25.52,41.454,8.8049,9.1746,1
0.65534,0.52597,-0.1405,0.73287,-5.4645,-0.44688,0.65534,0.90126,10.477,0.47403,1.0406,1.246,0.071157,0.65534,257.52,1.4173,1.9013,0.65534,0.062553,0.0,0.95314,1.0398,0.062553,0.34961,0.34961,1.4173,2.6988,-0.22864,2.6041,0.047622,0.063074,20.345,17.941,17.941,1.0399,10.477,,0.47403,0.099259,0.054031,0.015516,0.099254,12.439,12.439,,0.054031,0.0,0.94971,0.090651,0.73287,0.52597,0.055738,0.7714,0.7714,-56.46,0.099287,1.3825,0.90065,0.0,,29.342,18.325,19.919,17.049,1
0.0059808,0.90829,-0.028891,0.96812,-48.239,0.0059808,0.040826,0.035314,1.0503,0.032075,0.040826,0.045055,0.021472,0.040826,5580.1,0.065411,1.101,0.040826,0.014755,42.011,1.1938,0.096406,0.0021616,0.040826,0.032075,0.027047,,-0.23546,4.3561,0.28202,0.014755,125.54,2.9074,0.10614,0.096406,2.8069,261.07,0.034216,0.034843,0.14474,0.25968,0.034843,98.424,56.413,0.01878,0.61667,44.122,0.077821,0.028126,0.96584,0.90615,0.34395,0.26141,0.27886,-656.0,0.047847,0.18646,0.95215,0.066731,8.6883,6.4701,119.54,3.0535,22.55,1
-0.24245,0.45404,0.032131,1.0708,-25.441,-0.24245,-0.24973,1.1227,0.94938,0.50975,-0.24973,-0.55002,-0.089289,-0.24973,-797.33,-0.45778,2.2024,-0.24973,-0.10728,31.7,0.92804,-0.15798,-0.10415,-0.24973,0.50975,-0.44174,,0.062537,4.4763,0.18639,-0.10728,67.589,5.4003,-0.34795,-0.15798,2.3796,,0.50975,-0.067867,0.04502,-0.12857,-0.067867,73.026,41.326,-1.1992,0.6255,30.096,-0.19987,-0.08586,1.0708,0.45404,0.18518,0.99213,0.99213,962.0,-0.053318,-0.47563,1.0533,0.0,11.514,8.8322,71.193,5.1269,4.5307,1
0.065026,0.4889,0.046843,1.2032,2.6502,0.0,0.065026,1.0454,1.0352,0.5111,0.097386,0.28211,0.062812,0.065026,2744.2,0.13301,2.0454,0.065026,0.062812,13.02,1.2787,0.094919,0.062812,0.067898,0.11353,0.13301,2.9332,0.06482,3.9016,0.43024,0.093022,122.53,4.1168,1.941,0.12429,1.0604,0.93892,0.76716,0.12006,0.20141,0.17169,0.091688,81.416,68.396,1.7608,1.043,14.205,0.0,0.0,0.56728,0.2305,0.33571,0.70725,1.0616,373.5,0.33676,0.12723,0.92539,0.50098,28.033,5.3366,81.268,4.4913,1.4325,1
-0.35399,0.24477,0.61735,3.571,5.4381,0.0,-0.35399,3.0854,1.5662,0.75523,-0.35399,-1.4742,-0.21316,-0.35399,-267.61,-1.3639,4.0854,-0.35399,-0.22601,137.1,,-0.37026,-0.22601,-0.35399,0.3598,-1.3639,,4.3315,3.412,0.087043,-0.22601,45.903,8.0919,7.9383,-0.34314,1.5891,,0.75523,-0.21909,0.45161,-0.023304,-0.2364,174.56,37.457,-0.60171,2.9016,110.51,-0.3904,-0.24926,3.5032,0.24012,0.12358,5.2989,5.2989,1594.0,-0.21909,-0.46872,1.2228,0.0,2.6623,9.7446,55.959,6.5226,10.989,1
0.038919,0.81529,0.28931,1.4897,38.767,-0.17565,0.042294,0.22655,1.2819,0.18471,0.071233,0.071591,0.032994,0.042294,7036.1,0.051876,1.2266,0.042294,0.032994,3.2773,0.69046,0.09306,0.030361,0.27253,0.17961,0.047736,1.4058,2.4124,4.4629,0.54502,0.032994,171.38,2.3409,1.6963,-0.084691,1.4914,4.7484,0.36763,-0.066068,0.4156,0.29203,0.072597,180.68,177.41,3.3813,0.43508,3.0378,0.09306,0.072597,1.0795,0.59077,0.42718,1.5402,3.0655,8400.0,0.018458,0.2107,0.8546,0.9903,111.37,2.0574,168.22,2.1698,10.689,1
